classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,category,count,pct_cov,depth,observer,notes,site_name_old
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,6,30,SIREN,INNER,2,RELIEF,22,73.3,6.1,HILLARY KRUMBHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,6,30,SIREN,MID,1,RELIEF,28,93.3,10.7,HILLARY KRUMBHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,6,30,SIREN,MID,2,RELIEF,29,96.7,10.7,HILLARY KRUMBHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,6,30,SIREN,OUTER,1,RELIEF,17,56.7,13.7,HILLARY KRUMBHOLZ,HEADING: WEAVE,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,6,30,SIREN,OUTER,2,RELIEF,26,86.7,13.7,HILLARY KRUMBHOLZ,HEADING: WEAVE,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,INNER,1,SUBSTRATE,30,100,7,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,INNER,2,SUBSTRATE,30,100,7.3,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,1,SUBSTRATE,29,96.7,12.8,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,2,SUBSTRATE,30,100,12.8,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,1,SUBSTRATE,29,96.7,19.2,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,2,SUBSTRATE,30,100,18.6,ZOE SCHOLZ,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,1,SUBSTRATE,1,3.3,12.8,ZOE SCHOLZ,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,1,SUBSTRATE,1,3.3,19.2,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,INNER,2,RELIEF,5,16.7,7.3,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,1,RELIEF,6,20,12.8,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,2,RELIEF,18,60,12.8,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,1,RELIEF,14,46.7,19.2,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,2,RELIEF,28,93.3,18.6,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,INNER,1,RELIEF,6,20,7,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,INNER,2,RELIEF,10,33.3,7.3,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,1,RELIEF,16,53.3,12.8,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,2,RELIEF,11,36.7,12.8,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,1,RELIEF,13,43.3,19.2,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,2,RELIEF,1,3.3,18.6,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,INNER,1,RELIEF,24,80,7,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,INNER,2,RELIEF,15,50,7.3,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,1,RELIEF,8,26.7,12.8,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,MID,2,RELIEF,1,3.3,12.8,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,1,RELIEF,3,10,19.2,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,10,SOBERANES,OUTER,2,RELIEF,1,3.3,18.6,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,1,SUBSTRATE,28,93.3,6.4,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,2,SUBSTRATE,24,80,6.1,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,1,SUBSTRATE,27,90,12.2,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,2,SUBSTRATE,29,96.7,12.2,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,1,SUBSTRATE,22,73.3,21,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,2,SUBSTRATE,13,43.3,20.7,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,1,SUBSTRATE,2,6.7,6.4,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,2,SUBSTRATE,3,10,6.1,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,1,SUBSTRATE,3,10,12.2,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,1,SUBSTRATE,2,6.7,21,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,2,SUBSTRATE,9,30,20.7,MICHAEL LANGHANS,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,2,SUBSTRATE,3,10,6.1,MICHAEL LANGHANS,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,1,RELIEF,3,10,12.2,MICHAEL LANGHANS,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,1,RELIEF,3,10,21,MICHAEL LANGHANS,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,2,RELIEF,4,13.3,20.7,MICHAEL LANGHANS,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,1,RELIEF,6,20,6.4,MICHAEL LANGHANS,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,2,RELIEF,1,3.3,6.1,MICHAEL LANGHANS,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,2,RELIEF,4,13.3,12.2,MICHAEL LANGHANS,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,2,RELIEF,3,10,20.7,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,1,RELIEF,9,30,6.4,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,2,RELIEF,10,33.3,6.1,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,1,RELIEF,3,10,12.2,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,2,RELIEF,5,16.7,12.2,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,1,RELIEF,5,16.7,21,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,2,RELIEF,1,3.3,20.7,MICHAEL LANGHANS,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,2,SUBSTRATE,1,3.3,12.2,MICHAEL LANGHANS,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,1,SUBSTRATE,6,20,21,MICHAEL LANGHANS,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,2,SUBSTRATE,8,26.7,20.7,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,1,RELIEF,15,50,6.4,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,INNER,2,RELIEF,19,63.3,6.1,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,1,RELIEF,24,80,12.2,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,MID,2,RELIEF,21,70,12.2,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,1,RELIEF,22,73.3,21,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,4,STEWARTS_POINT_MPA_1,OUTER,2,RELIEF,22,73.3,20.7,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,INNER,1,SUBSTRATE,30,100,6.1,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,INNER,2,SUBSTRATE,30,100,6.1,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,MID,1,SUBSTRATE,30,100,12.5,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,MID,2,SUBSTRATE,30,100,12.2,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,OUTER,1,SUBSTRATE,27,90,18.3,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,OUTER,2,SUBSTRATE,30,100,18.3,ZOE SCHOLZ,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,OUTER,1,SUBSTRATE,3,10,18.3,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,INNER,1,RELIEF,16,53.3,6.1,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,INNER,2,RELIEF,23,76.7,6.1,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,MID,1,RELIEF,23,76.7,12.5,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,MID,2,RELIEF,8,26.7,12.2,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,OUTER,1,RELIEF,15,50,18.3,ZOE SCHOLZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,OUTER,2,RELIEF,28,93.3,18.3,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,INNER,1,RELIEF,6,20,6.1,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,INNER,2,RELIEF,6,20,6.1,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,MID,1,RELIEF,7,23.3,12.5,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,MID,2,RELIEF,12,40,12.2,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,OUTER,1,RELIEF,15,50,18.3,ZOE SCHOLZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,OUTER,2,RELIEF,2,6.7,18.3,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,INNER,1,RELIEF,8,26.7,6.1,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,INNER,2,RELIEF,1,3.3,6.1,ZOE SCHOLZ,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,5,STEWARTS_POINT_MPA_2,MID,2,RELIEF,10,33.3,12.2,ZOE SCHOLZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,1,SUBSTRATE,30,100,7.3,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,2,SUBSTRATE,26,86.7,6.7,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,1,SUBSTRATE,28,93.3,13.1,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,2,SUBSTRATE,22,73.3,12.8,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,1,SUBSTRATE,28,93.3,19.8,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,2,SUBSTRATE,28,93.3,19.5,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,2,SUBSTRATE,4,13.3,6.7,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,1,SUBSTRATE,2,6.7,13.1,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,2,SUBSTRATE,4,13.3,12.8,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,1,SUBSTRATE,1,3.3,19.8,MICHAEL LANGHANS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,2,SUBSTRATE,2,6.7,19.5,MICHAEL LANGHANS,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,2,SUBSTRATE,4,13.3,12.8,MICHAEL LANGHANS,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,1,SUBSTRATE,1,3.3,19.8,MICHAEL LANGHANS,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,2,RELIEF,1,3.3,6.7,MICHAEL LANGHANS,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,1,RELIEF,2,6.7,19.8,MICHAEL LANGHANS,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,2,RELIEF,1,3.3,19.5,MICHAEL LANGHANS,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,1,RELIEF,7,23.3,7.3,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,1,RELIEF,7,23.3,7.3,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,2,RELIEF,4,13.3,6.7,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,1,RELIEF,3,10,13.1,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,2,RELIEF,9,30,12.8,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,1,RELIEF,2,6.7,19.8,MICHAEL LANGHANS,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,2,RELIEF,13,43.3,19.5,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,1,RELIEF,16,53.3,7.3,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,INNER,2,RELIEF,25,83.3,6.7,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,1,RELIEF,27,90,13.1,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,MID,2,RELIEF,21,70,12.8,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,1,RELIEF,26,86.7,19.8,MICHAEL LANGHANS,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_3,OUTER,2,RELIEF,16,53.3,19.5,MICHAEL LANGHANS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_4,OUTER,1,SUBSTRATE,28,93.3,18.3,LUIS HERNANDEZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,INNER,1,SUBSTRATE,30,100,7.6,LUIS HERNANDEZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,INNER,2,SUBSTRATE,24,80,7.6,LUIS HERNANDEZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,1,SUBSTRATE,25,83.3,12.2,LUIS HERNANDEZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,2,SUBSTRATE,25,83.3,13.1,LUIS HERNANDEZ,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,OUTER,2,SUBSTRATE,24,80,18.3,LUIS HERNANDEZ,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_4,OUTER,1,SUBSTRATE,1,3.3,18.3,LUIS HERNANDEZ,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,INNER,2,SUBSTRATE,3,10,7.6,LUIS HERNANDEZ,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,1,SUBSTRATE,3,10,12.2,LUIS HERNANDEZ,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,2,SUBSTRATE,1,3.3,13.1,LUIS HERNANDEZ,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,OUTER,2,SUBSTRATE,6,20,18.3,LUIS HERNANDEZ,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_4,OUTER,1,SUBSTRATE,1,3.3,18.3,LUIS HERNANDEZ,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,INNER,2,SUBSTRATE,3,10,7.6,LUIS HERNANDEZ,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,1,SUBSTRATE,1,3.3,12.2,LUIS HERNANDEZ,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,2,SUBSTRATE,2,6.7,13.1,LUIS HERNANDEZ,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,2,RELIEF,4,13.3,13.1,LUIS HERNANDEZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_4,OUTER,1,RELIEF,4,13.3,18.3,LUIS HERNANDEZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,INNER,1,RELIEF,14,46.7,7.6,LUIS HERNANDEZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,1,RELIEF,13,43.3,12.2,LUIS HERNANDEZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,2,RELIEF,10,33.3,13.1,LUIS HERNANDEZ,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,OUTER,2,RELIEF,3,10,18.3,LUIS HERNANDEZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,2,STEWARTS_POINT_MPA_4,OUTER,1,RELIEF,5,16.7,18.3,LUIS HERNANDEZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,INNER,1,RELIEF,8,26.7,7.6,LUIS HERNANDEZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,INNER,2,RELIEF,6,20,7.6,LUIS HERNANDEZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,1,RELIEF,13,43.3,12.2,LUIS HERNANDEZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,MID,2,RELIEF,4,13.3,13.1,LUIS HERNANDEZ,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2017,2017,8,3,STEWARTS_POINT_MPA_4,OUTER,2,RELIEF,17,56.7,18.3,LUIS HERNANDEZ,,
